Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,20,DEN,NBA,C,10,0,82,12,32,0.375,0,0,,12,32,0.375,0.375,9,15,0.6,11,24,35,5,2,6,12,24,33
Career,,,NBA,,10,0,82,12,32,0.375,0,0,,12,32,0.375,0.375,9,15,0.6,11,24,35,5,2,6,12,24,33
