Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,22,DEN,NBA,PG,65,8,1318,201,390,0.515,34,83,0.41,167,307,0.544,0.559,106,140,0.757,42,82,124,203,48,2,82,89,542
2010-11,23,DEN,NBA,PG,80,31,2103,346,688,0.503,69,171,0.404,277,517,0.536,0.553,172,225,0.764,67,142,209,377,80,4,137,133,933
2011-12,24,DEN,NBA,PG,61,61,2124,374,767,0.488,73,200,0.365,301,567,0.531,0.535,178,216,0.824,54,173,227,401,82,6,149,94,999
2012-13,25,DEN,NBA,PG,73,71,2513,448,971,0.461,85,232,0.366,363,739,0.491,0.505,235,311,0.756,36,162,198,501,107,8,182,135,1216
2013-14,26,DEN,NBA,PG,62,61,2222,347,806,0.431,72,202,0.356,275,604,0.455,0.475,324,406,0.798,40,175,215,543,100,10,200,113,1090
2014-15,27,DEN,NBA,PG,21,21,773,111,276,0.402,18,66,0.273,93,210,0.443,0.435,93,127,0.732,11,59,70,216,34,1,62,37,333
Career,,,NBA,,362,253,11053,1827,3898,0.469,351,954,0.368,1476,2944,0.501,0.514,1108,1425,0.778,250,793,1043,2241,451,31,812,601,5113
