Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,23,UTA,NBA,SF,49,3,463,76,115,0.661,0,1,0,76,114,0.667,0.661,26,37,0.703,36,61,97,24,17,17,19,50,178
2011-12,24,UTA,NBA,SF,29,0,217,27,42,0.643,0,1,0,27,41,0.659,0.643,8,16,0.5,19,31,50,13,6,24,5,23,62
2012-13,25,UTA,NBA,PF,37,0,215,27,44,0.614,0,1,0,27,43,0.628,0.614,21,33,0.636,26,32,58,11,8,13,8,30,75
2013-14,26,UTA,NBA,SF,66,4,1209,175,332,0.527,0,2,0,175,330,0.53,0.527,51,75,0.68,120,190,310,44,42,46,40,139,401
2014-15,27,UTA,NBA,SF,6,0,15,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,2,2,1,0,1,0,0,2
Career,,,NBA,,187,7,2119,306,535,0.572,0,5,0,306,530,0.577,0.572,106,161,0.658,201,316,517,93,73,101,72,242,718
