Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,22,UTA,NBA,SG,23,0,172,26,67,0.388,11,31,0.355,15,36,0.417,0.47,5,7,0.714,3,16,19,15,8,2,14,24,68
2014-15,23,UTA,NBA,SG,8,0,49,6,14,0.429,3,6,0.5,3,8,0.375,0.536,1,1,1,0,3,3,2,3,1,2,4,16
Career,,,NBA,,31,0,221,32,81,0.395,14,37,0.378,18,44,0.409,0.481,6,8,0.75,3,19,22,17,11,3,16,28,84
