Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,21,MIN,NBA,SG,37,0,290,57,124,0.46,3,11,0.273,54,113,0.478,0.472,26,40,0.65,24,29,53,6,8,1,16,24,143
2014-15,22,MIN,NBA,SG,21,2,374,87,175,0.497,4,12,0.333,83,163,0.509,0.509,52,76,0.684,35,37,72,13,7,3,14,26,230
Career,,,NBA,,58,2,664,144,299,0.482,7,23,0.304,137,276,0.496,0.493,78,116,0.672,59,66,125,19,15,4,30,50,373
