Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,21,POR,NBA,SG,15,0,100,12,33,0.364,6,14,0.429,6,19,0.316,0.455,3,4,0.75,1,8,9,6,2,1,3,10,33
2014-15,22,POR,NBA,SG,17,4,268,29,63,0.46,16,40,0.4,13,23,0.565,0.587,7,8,0.875,4,17,21,15,7,5,8,27,81
Career,,,NBA,,32,4,368,41,96,0.427,22,54,0.407,19,42,0.452,0.542,10,12,0.833,5,25,30,21,9,6,11,37,114
