Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,24,POR,NBA,SF,49,16,812,74,189,0.392,25,87,0.287,49,102,0.48,0.458,14,30,0.467,31,88,119,43,26,12,43,75,187
2013-14,25,POR,NBA,SF,21,0,184,17,42,0.405,3,18,0.167,14,24,0.583,0.44,10,11,0.909,9,30,39,12,3,3,11,16,47
Career,,,NBA,,70,16,996,91,231,0.394,28,105,0.267,63,126,0.5,0.455,24,41,0.585,40,118,158,55,29,15,54,91,234
