Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,21,MIN,NBA,PG,41,31,1404,139,389,0.357,32,94,0.34,107,295,0.363,0.398,126,157,0.803,21,150,171,336,91,8,131,97,436
2012-13,22,MIN,NBA,PG,57,47,1691,185,514,0.36,27,92,0.293,158,422,0.374,0.386,211,264,0.799,44,185,229,418,137,5,172,143,608
2013-14,23,MIN,NBA,PG,82,82,2638,255,670,0.381,44,133,0.331,211,537,0.393,0.413,227,283,0.802,61,281,342,704,191,11,221,218,781
2014-15,24,MIN,NBA,PG,5,5,144,20,47,0.426,1,4,0.25,19,43,0.442,0.436,6,10,0.6,6,22,28,50,6,0,15,19,47
Career,,,NBA,,185,165,5877,599,1620,0.37,104,323,0.322,495,1297,0.382,0.402,570,714,0.798,132,638,770,1508,425,24,539,477,1872
