Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,24,MIN,NBA,C,60,15,818,113,227,0.498,1,1,1,112,226,0.496,0.5,59,93,0.634,103,197,300,39,30,50,54,108,286
2014-15,25,MIN,NBA,C,21,13,545,64,125,0.512,0,1,0,64,124,0.516,0.512,49,58,0.845,67,98,165,40,22,25,26,55,177
Career,,,NBA,,81,28,1363,177,352,0.503,1,2,0.5,176,350,0.503,0.504,108,151,0.715,170,295,465,79,52,75,80,163,463
