Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,22,POR,NBA,PG,82,82,3167,553,1288,0.429,185,503,0.368,368,785,0.469,0.501,271,321,0.844,42,215,257,531,74,19,243,172,1562
2013-14 ★,23,POR,NBA,PG,82,82,2937,553,1304,0.424,218,554,0.394,335,750,0.447,0.508,371,426,0.871,35,253,288,457,64,22,193,197,1695
2014-15,24,POR,NBA,PG,22,22,772,145,324,0.448,55,148,0.372,90,176,0.511,0.532,90,104,0.865,14,99,113,137,34,3,54,46,435
Career,,,NBA,,186,186,6876,1251,2916,0.429,458,1205,0.38,793,1711,0.463,0.508,732,851,0.86,91,567,658,1125,172,44,490,415,3692
