Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,22,POR,NBA,SG,38,0,476,74,178,0.416,30,80,0.375,44,98,0.449,0.5,23,34,0.676,7,41,48,27,14,2,35,53,201
2014-15,23,POR,NBA,SG,11,0,144,16,43,0.372,11,24,0.458,5,19,0.263,0.5,12,17,0.706,3,9,12,12,5,1,8,14,55
Career,,,NBA,,49,0,620,90,221,0.407,41,104,0.394,49,117,0.419,0.5,35,51,0.686,10,50,60,39,19,3,43,67,256
