Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,20,OKC,NBA,PF,73,0,1323,201,370,0.543,1,2,0.5,200,368,0.543,0.545,58,92,0.63,138,259,397,10,25,97,68,194,461
2010-11,21,OKC,NBA,PF,82,44,2216,335,617,0.543,0,1,0,335,616,0.544,0.543,138,184,0.75,214,408,622,22,31,198,71,267,808
2011-12,22,OKC,NBA,PF,66,66,1792,262,490,0.535,1,3,0.333,261,487,0.536,0.536,78,118,0.661,193,305,498,28,33,241,79,179,603
2012-13,23,OKC,NBA,PF,80,80,2486,446,778,0.573,20,57,0.351,426,721,0.591,0.586,143,191,0.749,222,395,617,43,28,242,125,213,1055
2013-14,24,OKC,NBA,PF,81,81,2666,524,978,0.536,23,60,0.383,501,918,0.546,0.548,156,199,0.784,224,485,709,85,39,219,123,233,1227
2014-15,25,OKC,NBA,PF,21,21,686,130,282,0.461,28,76,0.368,102,206,0.495,0.511,33,40,0.825,46,112,158,20,6,47,38,62,321
Career,,,NBA,,403,292,11169,1898,3515,0.54,73,199,0.367,1825,3316,0.55,0.55,606,824,0.735,1037,1964,3001,208,162,1044,504,1148,4475
