Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,20,UTA,NBA,SF,72,17,1218,142,293,0.485,35,74,0.473,107,219,0.489,0.544,69,97,0.711,41,98,139,81,30,19,70,106,388
2011-12,21,UTA,NBA,SF,66,58,2015,267,586,0.456,55,159,0.346,212,427,0.496,0.503,193,232,0.832,59,171,230,207,53,41,109,106,782
2012-13,22,UTA,NBA,SF,72,27,2104,336,773,0.435,102,246,0.415,234,527,0.444,0.501,243,294,0.827,51,174,225,213,58,38,120,125,1017
2013-14,23,UTA,NBA,SF,77,77,2800,426,1032,0.413,85,280,0.304,341,752,0.453,0.454,311,381,0.816,62,329,391,400,110,40,212,155,1248
2014-15,24,UTA,NBA,SF,22,22,777,139,303,0.459,36,101,0.356,103,202,0.51,0.518,102,131,0.779,12,107,119,86,37,6,58,44,416
Career,,,NBA,,309,201,8914,1310,2987,0.439,313,860,0.364,997,2127,0.469,0.491,918,1135,0.809,225,879,1104,987,288,144,569,536,3851
